"Date","EventId","Provider","Hint","Summary","Message"
"10/3/2025 9:20:55 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:20:55 AM","11005","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security succeeded.","Wireless security succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:20:55 AM","8001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully connected to a wireless network.","WLAN AutoConfig service has successfully connected to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
PHY Type: 802.11ac
Authentication: WPA2-Personal
Encryption: AES-CCMP
802.1x Enabled: No
Hidden: true
"
"10/3/2025 9:21:10 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:21:10 AM","8003","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully disconnected from a wireless network.","WLAN AutoConfig service has successfully disconnected from a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Reason: The network is disconnected due WFD Client Disconnect request.
"
"10/3/2025 9:21:19 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:21:19 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:21:20 AM","11001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association succeeded.","Wireless network association succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Management Frame Protection Enabled: 0x200000000
"
"10/3/2025 9:21:20 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:21:20 AM","11005","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security succeeded.","Wireless security succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:21:20 AM","8001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully connected to a wireless network.","WLAN AutoConfig service has successfully connected to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
PHY Type: 802.11ac
Authentication: WPA2-Personal
Encryption: AES-CCMP
802.1x Enabled: No
Hidden: true
"
"10/3/2025 9:21:20 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:21:20 AM","8003","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully disconnected from a wireless network.","WLAN AutoConfig service has successfully disconnected from a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Reason: The network is disconnected due WFD Client Disconnect request.
"
"10/3/2025 9:21:34 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:21:34 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:21:34 AM","11001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association succeeded.","Wireless network association succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Management Frame Protection Enabled: 0x300000000
"
"10/3/2025 9:21:34 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:21:34 AM","11005","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security succeeded.","Wireless security succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:21:34 AM","8001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully connected to a wireless network.","WLAN AutoConfig service has successfully connected to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
PHY Type: 802.11ac
Authentication: WPA2-Personal
Encryption: AES-CCMP
802.1x Enabled: No
Hidden: true
"
"10/3/2025 9:21:44 AM","16","Microsoft-Windows-Kernel-General","","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 45 keys and creating 8 modified pages.","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\SystemAppData\Helium\User.dat was cleared updating 45 keys and creating 8 modified pages."
"10/3/2025 9:26:16 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:26:16 AM","8003","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully disconnected from a wireless network.","WLAN AutoConfig service has successfully disconnected from a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Reason: The network is disconnected due WFD Client Disconnect request.
"
"10/3/2025 9:27:42 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:27:42 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:27:46 AM","8002","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service failed to connect to a wireless network.","WLAN AutoConfig service failed to connect to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Failure Reason:The specific network is not available.
RSSI: 255
"
"10/3/2025 9:27:50 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:27:50 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:27:52 AM","8002","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service failed to connect to a wireless network.","WLAN AutoConfig service failed to connect to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Failure Reason:The specific network is not available.
RSSI: 255
"
"10/3/2025 9:28:03 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:28:03 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:28:06 AM","11001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association succeeded.","Wireless network association succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Management Frame Protection Enabled: 0x600000000
"
"10/3/2025 9:28:06 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:28:07 AM","11005","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security succeeded.","Wireless security succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:28:07 AM","8001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully connected to a wireless network.","WLAN AutoConfig service has successfully connected to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
PHY Type: 802.11ac
Authentication: WPA2-Personal
Encryption: AES-CCMP
802.1x Enabled: No
Hidden: true
"
"10/3/2025 9:28:20 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:28:20 AM","8003","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully disconnected from a wireless network.","WLAN AutoConfig service has successfully disconnected from a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Reason: The network is disconnected due WFD Client Disconnect request.
"
"10/3/2025 9:28:36 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:28:36 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:28:37 AM","11001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association succeeded.","Wireless network association succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Management Frame Protection Enabled: 0x700000000
"
"10/3/2025 9:28:37 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:28:42 AM","11006","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security failed.","Wireless security failed.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Peer MAC Address: D2:AD:08:77:B2:90
Reason: Dynamic key exchange did not succeed within configured time
Error: 0x0
"
"10/3/2025 9:28:42 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:28:42 AM","8002","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service failed to connect to a wireless network.","WLAN AutoConfig service failed to connect to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Failure Reason:The specific network is not available.
RSSI: 255
"
"10/3/2025 9:28:45 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:28:45 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
"10/3/2025 9:28:46 AM","11001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association succeeded.","Wireless network association succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Management Frame Protection Enabled: 0x800000000
"
"10/3/2025 9:28:46 AM","11010","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security started.","Wireless security started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
FIPS Mode: Disabled
802.1x Enabled: No
"
"10/3/2025 9:28:47 AM","11005","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security succeeded.","Wireless security succeeded.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:28:47 AM","8001","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully connected to a wireless network.","WLAN AutoConfig service has successfully connected to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
PHY Type: 802.11ac
Authentication: WPA2-Personal
Encryption: AES-CCMP
802.1x Enabled: No
Hidden: true
"
"10/3/2025 9:40:40 AM","16","Microsoft-Windows-Kernel-General","","The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.","The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages."
"10/3/2025 9:47:50 AM","11004","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless security stopped.","Wireless security stopped.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Security Hint: The operation was successful.
"
"10/3/2025 9:47:51 AM","8003","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service has successfully disconnected from a wireless network.","WLAN AutoConfig service has successfully disconnected from a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Reason: The network is disconnected due WFD Client Disconnect request.
"
"10/3/2025 9:48:46 AM","8000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","WLAN AutoConfig service started a connection to a wireless network.","WLAN AutoConfig service started a connection to a wireless network.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Connection Mode: Connection with a temporary profile
Profile Name: WFD Client Profile
SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
"
"10/3/2025 9:48:46 AM","11000","Microsoft-Windows-WLAN-AutoConfig","Wi-Fi SSID change","Wireless network association started.","Wireless network association started.

Network Adapter: Microsoft Wi-Fi Direct Virtual Adapter #2
Interface GUID: {936cf83e-c0c1-40bf-a442-011cc2d8f2f8}
Local MAC Address: 2A:B2:B9:5F:3C:8B
Network SSID: DIRECT-90-HP OfficeJet Pro 8130e
BSS Type: Infrastructure
Authentication: WPA2-Personal
Encryption: AES-GCMP-128
802.1X Enabled: No
"
