"Date","EventId","Provider","Hint","Summary","Message"
"9/26/2025 7:39:16 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 7:39:16 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 7:39:16 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T11:39:16.788709900Z from ‎2025‎-‎09‎-‎26T11:39:16.788255000Z.","The system time has changed to ‎2025‎-‎09‎-‎26T11:39:16.788709900Z from ‎2025‎-‎09‎-‎26T11:39:16.788255000Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T07:39:16.788709900Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 7:43:14 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 641 to 642.","The system session has transitioned from 641 to 642.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 7:43:14 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 7:43:14 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T11:43:14.509689700Z from ‎2025‎-‎09‎-‎26T11:43:14.507685300Z.","The system time has changed to ‎2025‎-‎09‎-‎26T11:43:14.509689700Z from ‎2025‎-‎09‎-‎26T11:43:14.507685300Z.
Time Delta: 2 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T07:43:14.509689700Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 8:09:52 AM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 8:09:52 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/26/2025 8:09:52 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 642 to 643.","The system session has transitioned from 642 to 643.

Reason InputHid 

BootId: 22"
"9/26/2025 8:09:52 AM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T12:09:52.524459300Z from ‎2025‎-‎09‎-‎26T12:09:52.524419900Z.","The system time has changed to ‎2025‎-‎09‎-‎26T12:09:52.524459300Z from ‎2025‎-‎09‎-‎26T12:09:52.524419900Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T08:09:52.524459300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 8:10:22 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 643 to 644.","The system session has transitioned from 643 to 644.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 8:10:22 AM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/26/2025 8:12:10 AM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Lid."
"9/26/2025 8:12:10 AM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 644 to 646.","The system session has transitioned from 644 to 646.

Reason PolicyChange 

BootId: 22"
"9/26/2025 10:26:37 AM","16","Microsoft-Windows-Kernel-General","","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_22508.1401.4.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsStore_22508.1401.4.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"9/26/2025 10:52:24 AM","105","Microsoft-Windows-Kernel-Power","Power source change","Power source change.","Power source change."
"9/26/2025 10:55:04 AM","105","Microsoft-Windows-Kernel-Power","Power source change","Power source change.","Power source change."
"9/26/2025 11:55:19 AM","16","Microsoft-Windows-Kernel-General","","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages.","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\Settings\settings.dat was cleared updating 2 keys and creating 1 modified pages."
"9/26/2025 12:00:01 PM","6013","EventLog","","The system uptime is 963330 seconds.","The system uptime is 963330 seconds."
"9/26/2025 1:11:43 PM","16","Microsoft-Windows-Kernel-General","","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\Microsoft.OutlookForWindows_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.","The access history in hive \??\C:\Users\angela\AppData\Local\Packages\Microsoft.OutlookForWindows_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages."
"9/26/2025 3:57:36 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 646 to 647.","The system session has transitioned from 646 to 647.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:57:36 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Idle Timeout."
"9/26/2025 3:57:43 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 647 to 648.","The system session has transitioned from 647 to 648.

Reason SessionUnlock 

BootId: 22"
"9/26/2025 3:57:43 PM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 3:57:43 PM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T19:57:43.634293300Z from ‎2025‎-‎09‎-‎26T19:57:43.629144300Z.","The system time has changed to ‎2025‎-‎09‎-‎26T19:57:43.634293300Z from ‎2025‎-‎09‎-‎26T19:57:43.629144300Z.
Time Delta: 5 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T15:57:43.634293300Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 4:04:14 PM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 4:04:14 PM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T20:04:14.057216800Z from ‎2025‎-‎09‎-‎26T20:04:14.056594700Z.","The system time has changed to ‎2025‎-‎09‎-‎26T20:04:14.057216800Z from ‎2025‎-‎09‎-‎26T20:04:14.056594700Z.
Time Delta: 0 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T16:04:14.057216800Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 4:04:15 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Input Mouse."
"9/26/2025 4:04:15 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 648 to 649.","The system session has transitioned from 648 to 649.

Reason InputHid 

BootId: 22"
"9/26/2025 5:41:46 PM","105","Microsoft-Windows-Kernel-Power","Power source change","Power source change.","Power source change."
"9/26/2025 5:42:13 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 649 to 650.","The system session has transitioned from 649 to 650.

Reason PolicyChange 

BootId: 22"
"9/26/2025 5:42:13 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Lid."
"9/26/2025 5:42:14 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 650 to 651.","The system session has transitioned from 650 to 651.

Reason PolicyChange 

BootId: 22"
"9/26/2025 5:42:14 PM","24","Microsoft-Windows-Kernel-General","","The time zone information was refreshed with exit reason 0. Current time zone bias is 240.","The time zone information was refreshed with exit reason 0. Current time zone bias is 240."
"9/26/2025 5:42:14 PM","1","Microsoft-Windows-Kernel-General","","The system time has changed to ‎2025‎-‎09‎-‎26T21:42:14.061827800Z from ‎2025‎-‎09‎-‎26T21:42:14.055892300Z.","The system time has changed to ‎2025‎-‎09‎-‎26T21:42:14.061827800Z from ‎2025‎-‎09‎-‎26T21:42:14.055892300Z.
Time Delta: 5 ms

Change Reason: An application or system component changed the time.
Process: '\Device\HarddiskVolume3\Windows\System32\svchost.exe' (PID 1992).

RTC time: ‎2025‎-‎09‎-‎26T17:42:14.061827800Z
Current time zone bias: 240
RTC time is in UTC: false
System time was based on RTC time: false"
"9/26/2025 5:42:19 PM","172","Microsoft-Windows-Kernel-Power","","Connectivity state in standby: Disconnected, Reason: Adaptive Connected Standby","Connectivity state in standby: Disconnected, Reason: Adaptive Connected Standby"
"9/26/2025 5:50:19 PM","172","Microsoft-Windows-Kernel-Power","","Connectivity state in standby: Connected, Reason: None","Connectivity state in standby: Connected, Reason: None"
"9/26/2025 5:50:19 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/26/2025 5:50:19 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 651 to 652.","The system session has transitioned from 651 to 652.

Reason 55 

BootId: 22"
"9/26/2025 5:50:19 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: Austerity Battery Drain Budget Exceeded."
"9/26/2025 5:50:27 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 652 to 653.","The system session has transitioned from 652 to 653.

Reason 55 

BootId: 22"
"9/26/2025 5:50:34 PM","172","Microsoft-Windows-Kernel-Power","","Connectivity state in standby: Disconnected, Reason: Policy Setting","Connectivity state in standby: Disconnected, Reason: Policy Setting"
"9/26/2025 6:16:51 PM","105","Microsoft-Windows-Kernel-Power","Power source change","Power source change.","Power source change."
"9/26/2025 6:16:51 PM","172","Microsoft-Windows-Kernel-Power","","Connectivity state in standby: Connected, Reason: None","Connectivity state in standby: Connected, Reason: None"
"9/26/2025 6:16:51 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/26/2025 6:16:51 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 653 to 654.","The system session has transitioned from 653 to 654.

Reason InputMouse 

BootId: 22"
"9/26/2025 6:16:51 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: AC/DC Display Burst Suppressed."
"9/26/2025 6:16:57 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 654 to 655.","The system session has transitioned from 654 to 655.

Reason InputMouse 

BootId: 22"
"9/26/2025 6:20:40 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 6:20:40 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 655 to 656.","The system session has transitioned from 655 to 656.

Reason 16777224 

BootId: 22"
"9/26/2025 6:20:40 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 6:23:44 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 656 to 657.","The system session has transitioned from 656 to 657.

Reason InputMouse 

BootId: 22"
"9/26/2025 8:20:46 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 8:20:46 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 657 to 658.","The system session has transitioned from 657 to 658.

Reason 16777224 

BootId: 22"
"9/26/2025 8:20:46 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 8:23:25 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 658 to 659.","The system session has transitioned from 658 to 659.

Reason InputMouse 

BootId: 22"
"9/26/2025 10:20:46 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 10:20:46 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 659 to 660.","The system session has transitioned from 659 to 660.

Reason 16777224 

BootId: 22"
"9/26/2025 10:20:46 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 10:25:11 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 660 to 661.","The system session has transitioned from 660 to 661.

Reason InputMouse 

BootId: 22"
"9/26/2025 11:20:46 PM","507","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is exiting Modern Standby ","The system is exiting Modern Standby 

Reason: 16777224."
"9/26/2025 11:20:46 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 661 to 662.","The system session has transitioned from 661 to 662.

Reason 16777224 

BootId: 22"
"9/26/2025 11:20:46 PM","506","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system is entering Modern Standby ","The system is entering Modern Standby 

Reason: 16777224."
"9/26/2025 11:23:48 PM","566","Microsoft-Windows-Kernel-Power","Modern Standby transition (lid closed likely)","The system session has transitioned from 662 to 663.","The system session has transitioned from 662 to 663.

Reason InputMouse 

BootId: 22"
